inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,type
7,11,2,0,0,0,114.875,4120,4,8,0.5,4,alexa
8,8.5,2,0,0,0,15.16666667,256,3,6,0.333333333,2,alexa
13,28,1,0,0,0,337.4736842,18949,7,19,0.894736842,17,alexa
7,18,2,1,2,0,202,8338,5,12,0.75,9,alexa
13,13,2,1,0,0,123.8,2074,8,5,0.4,2,alexa
16,12,1,1,0,0,159.8571429,5024,1,7,0.285714286,2,phish
10,20,2,0,0,0,75.33333333,2514,11,9,0.666666667,6,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,phish
3,9.5,2,2,0,0,175.1666667,3326,4,6,0.333333333,2,alexa
1.333333333,1.333333333,3,0.666666667,0,1.333333333,169,219,1,1,1,1,phish
87,33,2,12,2,2,624.5,32836,9,18,0.666666667,12,alexa
15,12.33333333,3,0,0,0,715.8235294,47363,0,17,1,17,phish
6,9,1,17,0,0,249,3348,6,3,1,3,alexa
0,9,1,11,0,0,53.875,1211,1,8,0.625,5,phish
4,13,2,0,0,0,125,3348,6,7,0.428571429,3,alexa
29,27.5,2,1,3,0,748.7619048,49466,6,21,0.952380952,20,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
16,6,1,0,0,0,1832,9060,4,2,1,2,alexa
2,3,2,0.5,1,0,640,7008,2,2,1,2,phish
3,21,2,1,0,0,27.5,1546,5,16,0.3125,5,alexa
10,8.5,2,0,0,1,15.16666667,256,3,6,0.333333333,2,alexa
31,11,1,1,1,0,1265.5,20464,4,6,1,6,alexa
13,5,2,732,0,0,1333.4,19258,0,5,1,5,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
2,2,1,1,1,0,14,43,1,1,1,1,phish
8,11,1,0,1,0,279.25,5875,2,8,0.875,7,alexa
16,33.8,5,8,4,0,478.7,45536,6,30,0.966666667,29,alexa
3,7,2,0,0,0,199.3333333,1999,4,3,1,3,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
11,8.5,2,6,0,0,909.4285714,22008,3,7,1,7,alexa
10,13,2,1,0,0,428.1,10260,3,10,0.9,9,alexa
10,33,1,0,0,0,625.8888889,39605,13,18,0.888888889,16,phish
4,54,1,0,0,0,115.2258065,32867,23,31,0.516129032,16,alexa
8,18,1,0,0,0,924.2,23764,4,10,0.9,9,alexa
9,50,2,0,0,0,496,46833,9,38,0.605263158,23,alexa
2,2,1,0,0,0,0,0,1,0,0,0,phish
3,10.33333333,6,0,0,0,1132,26867,2,8,0.75,6,alexa
44.5,29,2,0,0,0,154.32,11214,5,25,0.76,19,alexa
3,13,2,0,1,0,239.3333333,5565,4,9,1,9,alexa
9,22.5,2,0,0,0,221.8421053,9514,5,19,0.842105263,16,alexa
4,26.5,2,0,0,0,1007.857143,23092,18,7,0.714285714,5,alexa
7,32,1,0,0,0,145.25,10365,4,28,0.857142857,24,alexa
2,4,2,0,0,0,1923.333333,12545,1,3,1,3,alexa
42,32,1,55,0,0,193.3043478,17521,6,23,0.739130435,17,alexa
2,3,1,0,0,0,183.3333333,2722,0,3,0.666666667,2,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
9,33,1,6,0,0,519.7058824,34439,15,17,0.588235294,10,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
6,11,1,5,0,0,448.8888889,7823,2,9,0.444444444,4,alexa
4,9,1,0,0,0,1640.555556,56398,0,9,1,9,alexa
8,7,1,0,1,0,2247.333333,53910,1,6,1,6,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
1,0,2,0,1,0,0,0,0,0,0,0,phish
6,21,1,0,0,0,361.8125,19706,5,16,0.625,10,alexa
10,12,2,2,0,0,120.8333333,1216,5,6,0.333333333,2,alexa
4,12,1,1,0,0,98,2647,5,7,0.142857143,1,alexa
17,17,1,0,1,0,825.9285714,27178,3,14,1,14,alexa
2,10.5,2,0,0,0,115,3882,2,9,1,9,alexa
16,27.5,2,7,0,0,219.0588235,14210,10,17,0.647058824,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
21,24,2,0,0,0,463.5,25711,6,18,0.722222222,13,alexa
2,2,1,0,0,0,22,76,1,1,0,0,phish
15,43,2,0,0,0,155,15523,11,31,0.967741935,30,alexa
7,6,2,0,0,5,2911,32977,3,3,1,3,alexa
6,12,1,0,0,0,200.6666667,3154,6,6,0.833333333,5,phish
2,14,2,0,0,0,1489,48012,3,11,1,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
17,17,2,1,0,0,468.8,18411,2,15,0.4,6,alexa
71.5,23.5,2,7,2,0,649.5,48269,2,22,0.863636364,19,alexa
2,0.5,2,0.5,0,0,0,0,1,0,0,0,phish
2,2,2,1,0,2,169,219,1,1,1,1,phish
7,6,1,0,0,0,418,2584,4,2,0.5,1,alexa
7,4,1,0,0,0,212,758,2,2,1,2,alexa
56,3,2,0,0,0,2608.5,14614,2,2,1,2,phish
3,2,1,20,0,0,1076,7078,0,2,1,2,alexa
2,4,1,0,0,0,1446,13229,0,4,1,4,alexa
17,2,1,0,0,0,204,368,1,1,1,1,phish
0,4,1,0,0,0,846.3333333,47451,1,3,0.666666667,2,alexa
7,10,1,0,4,0,912.7142857,20102,1,7,1,7,alexa
18,24,2,2,0,0,287.7142857,12606,5,14,0.785714286,11,alexa
8,8,2,4,0,2,282.6,5045,3,5,0,0,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
19,46.5,2,11,0,11,228.2631579,24920,8,38,0.842105263,32,alexa
15,7,1,1,0,0,258.5,3671,1,4,1,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
16,41,2,0,0,0,484.1111111,61152,14,27,0.777777778,21,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
39,13,2,23,0,0,1630.285714,30931,6,7,1,7,alexa
9,15,2,0,0,0,247,3913,6,6,1,6,alexa
20,43,2,3,0,0,562.5769231,38964,15,26,0.807692308,21,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
12,14.5,2,31,0,0,250.2,3413,9,5,0.8,4,alexa
5,2,2,0,0,0,880,6834,1,1,0,0,phish
0,3,2,0,0,0,207,387,2,1,1,1,phish
3,11,1,1,0,0,195.375,3898,3,8,0.375,3,alexa
14,19,1,0,0,0,969.4166667,38412,5,12,0.75,9,alexa
2,10,2,1,0,0,77,1859,3,7,0.285714286,2,alexa
1,0,1,0,0,0,0,0,0,0,0,0,alexa
1,2,1,0,0,0,521,1782,1,1,1,1,alexa
5,10,1,0,0,0,284,4827,4,6,0.666666667,4,alexa
3,10.5,2,6,0,0,1374.166667,28453,1,6,1,6,alexa
16,32.5,2,0,0,0,238.2222222,21174,6,27,0.62962963,17,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
1,1,1,0,0,0,0,0,1,0,0,0,alexa
16,24,2,4,1,0,319.9333333,12468,8,15,0.666666667,10,alexa
2,9,2,0,0,0,577.5,15741,3,6,0.333333333,2,alexa
4,3,1,1,0,0,75,540,1,2,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,alexa
15,26.5,2,9,1,0,647.9375,32328,8,16,0.875,14,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
12,30,2,0,2,0,156.6875,6853,12,16,0.5625,9,alexa
5,2,1,0,0,1,521,1782,1,1,1,1,alexa
6,9,1,0,0,0,12.22222222,10265,0,9,0.111111111,1,phish
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
132,27,1,1,1,0,132.125,5974,8,16,0.75,12,alexa
2,5,2,225,0,0,657,2829,4,1,0,0,alexa
15,20,2,0,0,0,181.2307692,7928,7,13,0.615384615,8,alexa
7,14,1,1,1,0,296.1666667,4662,6,6,0.833333333,5,alexa
7,15,1,0,0,0,157.375,3478,7,8,0.5,4,alexa
4,13,3,0,0,0,543.5454545,19679,2,11,0.272727273,3,alexa
1,3,1,0,0,0,207,387,2,1,1,1,phish
47,10,2,41,0,0,416.6,4727,4,5,1,5,alexa
4,18,1,0,0,0,220.5555556,7526,8,9,0.777777778,7,alexa
14.5,10,2,0,0,0,163.5714286,2868,5,7,1,7,alexa
9,9,2,0,0,0,268.625,4472,1,8,0.875,7,phish
3,7,3,0,0,0,652.8,5970,2,5,1,5,alexa
4,8,1,1,0,0,988.2857143,20323,0,7,1,7,alexa
41,28,2,1,0,0,490.1764706,25653,9,17,0.823529412,14,alexa
1,2.5,2,0,0,0,2766.2,41710,0,5,1,5,alexa
16,18.5,2,2,0,0,80.44444444,2818,10,9,0.666666667,6,alexa
2,1,2,0,0,0,49,214,0,1,0,0,phish
3,9,1,0,0,0,233.6,4902,4,5,0.6,3,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
15,4.5,2,1,2,0,658.3333333,8922,1,3,1,3,phish
7,2,1,0,0,0,0,0,2,0,0,0,phish
5,14,1,1,0,0,82.2,3875,9,5,0.6,3,alexa
11,26,2,0,3,0,446.4666667,17887,9,15,0.6,9,alexa
9,24,3,15,0,0,843.1111111,43339,5,18,0.944444444,17,alexa
1,2,1,0,0,0,0,0,2,0,0,0,alexa
34.5,26.5,2,0,0,0,644.6666667,39036,12,21,0.857142857,18,alexa
8,15,2,0,0,0,982.8,34579,1,10,0.9,9,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,17,2,1,0,0,186.1,4812,7,10,0.6,6,alexa
10,21,1,0,1,0,464.1111111,23587,1,18,0.833333333,15,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
3,15,1,0,0,0,98.85714286,2176,8,7,1,7,alexa
27,17.5,2,10,0,1,721.5833333,32337,5,12,0.833333333,10,alexa
11,18,2,1,0,0,48.61538462,2654,5,13,0.307692308,4,alexa
5,14,2,0,0,0,1147.625,26696,6,8,0.875,7,alexa
9,19,2,0,0,0,312.6,13201,4,15,0.8,12,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
6,17,2,8,0,0,136.2,3996,12,5,0.4,2,alexa
4,3,1,4,0,0,144,1567,1,2,0,0,phish
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
15,5,1,35,0,0,318.5,4647,3,2,1,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,11,1,2,0,0,82.625,3083,3,8,0.125,1,phish
9,7,1,16,0,0,999.3333333,18090,0,6,1,6,alexa
6,17,1,0,0,0,300,22769,2,14,0.571428571,8,alexa
0,0,1,1,0,0,0,0,0,0,0,0,phish
40,23,1,1,1,0,351.8125,17974,7,16,0.875,14,alexa
0,0,1,2,0,0,105.6428571,4567,9,14,0.5,7,alexa
8,16.5,2,0,0,0,502.4545455,17053,6,11,0.727272727,8,alexa
24,39,2,0,0,0,262.8888889,16810,19,18,0.944444444,17,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
2,1,1,0,0,0,521,1782,0,1,1,1,alexa
10,1.5,2,1,2,0,884.5,7425,1,2,1,2,alexa
22,12,1,0,0,0,985.1,27965,1,10,0.8,8,alexa
5,5,2,0,0,0,0,0,1,4,0,0,alexa
9,3,2,1,0,0,86,975,2,1,1,1,alexa
19,10,2,0,0,0,185.4,2622,4,5,0.8,4,alexa
56,7,1,0,0,0,957.6666667,9069,4,3,1,3,alexa
7,22,1,0,0,0,624.5714286,24172,8,14,0.642857143,9,alexa
4,4,2,0,0,0,262.5,1807,2,2,0.5,1,alexa
20,7,2,0,0,0,2191.5,67064,3,4,1,4,alexa
7,16,2,0,0,0,215.5714286,4998,9,7,0.285714286,2,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
14,36.5,2,0,0,0,367.7,23120,11,20,0.75,15,alexa
11,18,1,3,0,1,126.4444444,3568,9,9,0.222222222,2,alexa
6,9,1,0,0,0,259.5,3087,5,4,0.5,2,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
10,20,2,0,0,0,295.6,8163,9,10,0.6,6,alexa
1,9,2,0,0,0,280.5,1933,7,2,0.5,1,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
13,20,1,1,0,0,469.5555556,15114,7,9,0.333333333,3,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
10,30,1,18,0,0,128.2666667,6672,14,15,0.533333333,8,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,10,2,63,0,0,211.375,5756,1,8,0.625,5,alexa
14,3,4,331,114,0,892.3333333,8058,0,3,1,3,phish
8,33,2,0,0,0,292.0526316,20449,13,19,0.368421053,7,alexa
1,2,1,0,0,0,1194.5,5018,0,2,1,2,phish
10,25.5,2,0,0,1,317.4,24432,5,20,0.8,16,alexa
4,7,1,32,0,0,50.6,3407,2,5,0.2,1,alexa
12,25.5,2,18,0,0,272.7777778,16124,7,18,0.666666667,12,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
11,22,1,0,0,0,557.5714286,22152,7,14,0.928571429,13,alexa
8,25,2,4,0,1,55.26315789,4582,6,19,0.210526316,4,alexa
46,31,1,0,0,0,467.2222222,19747,13,18,0.666666667,12,alexa
39,38.5,4,0,0,0,312.3,32361,12,30,0.633333333,19,alexa
10,3,2,1,0,0,2895,14715,1,2,1,2,alexa
11,12,2,0,0,0,299.5,3215,8,4,1,4,alexa
10,14,1,1,0,0,964.6666667,33735,1,12,1,12,alexa
1,0,2,0,1,0,0,0,0,0,0,0,phish
2,13,2,1,0,0,45.25,1185,4,8,0.25,2,alexa
34,54,1,0,0,0,305.7692308,35432,7,39,0.717948718,28,alexa
29,27,2,0,0,0,328.5294118,17327,10,17,0.764705882,13,alexa
6,26,1,0,0,0,178.25,7083,14,12,0.5,6,alexa
7,2,1,0,0,0,0,0,2,0,0,0,phish
1,0,2,2,0,0,0,0,0,0,0,0,alexa
10,2.5,2,1,2,0,882.5,7356,1,2,1,2,alexa
8,38,3,0,0,0,145.0555556,11193,20,18,0.166666667,3,alexa
19,30,2,0,0,0,189,12268,12,19,0.947368421,18,alexa
16,44,1,0,0,0,226.92,29692,17,25,0.68,17,alexa
10,19.5,2,0,1,0,1008.5,27724,8,10,0.9,9,alexa
12,15,2,0,0,0,198.9090909,5070,4,11,0.636363636,7,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
2,7,1,0,0,0,1144.333333,8806,4,3,1,3,phish
0,10,2,3,0,0,19.42857143,346,3,7,0.714285714,5,alexa
9,2,2,0,0,0,125,187,1,1,1,1,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
4,17,1,1,0,0,110.8,4255,7,10,0.4,4,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
14,11,2,0,3,0,1049.571429,20157,3,7,0.857142857,6,alexa
9,8,1,0,0,0,1360.25,16092,5,4,1,4,alexa
2,6,2,0,0,0,188.3333333,2058,3,3,0.333333333,1,alexa
1,0,2,0,0,0,0,0,0,0,0,0,alexa
3,5,2,0,0,0,167,1235,3,3,0.666666667,2,alexa
13,9,2,0,0,0,1012.166667,16614,3,6,0.666666667,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
4,7,2,4,0,0,319.6666667,2534,3,3,0.333333333,1,alexa
8,11,1,0,0,0,119.8333333,2130,5,6,0.833333333,5,alexa
1,2,1,0,0,0,85,830,1,1,1,1,alexa
16,11,1,0,0,0,162.75,3695,3,8,0.5,4,alexa
6,17,2,0,0,0,64.5,1689,7,10,0.7,7,phish
2,6,1,1,0,0,521,1782,0,1,1,1,alexa
0,1,1,0,0,0,1101,4277,0,1,1,1,alexa
2,2,1,0,0,0,0,0,2,0,0,0,alexa
12,33,2,0,0,0,305.2173913,36459,12,23,0.739130435,17,alexa
13,50,1,3,0,0,545.826087,38048,19,23,0.782608696,18,alexa
2,3,1,0,0,0,901.6666667,10397,0,3,1,3,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
1,0,1,0,0,0,0,0,0,0,0,0,alexa
1,7.5,2,0,0,0,42.42857143,755,8,7,0.285714286,2,phish
18,8,1,0,0,0,227.75,3017,4,4,1,4,phish
1,1,1,0,0,0,32,61,0,1,1,1,alexa
2,2,1,0,0,0,448,2330,0,2,1,2,phish
24,6.5,2,29,0,4,326.6666667,2610,3,3,1,3,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
1,2,1,0,0,0,14,47,1,1,0,0,alexa
5,5,2,0,1,0,1692.5,8679,3,2,1,2,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
5,4,2,2,0,1,271.25,2875,0,4,0.25,1,alexa
8,16.5,2,0,0,0,492.1333333,33711,2,15,0.466666667,7,alexa
12,31.5,2,0,0,0,813,39041,16,15,0.666666667,10,alexa
5,8,1,0,0,0,587,5750,1,4,1,4,alexa
18,15,1,0,0,0,177.2222222,4553,6,9,0.777777778,7,alexa
2,5.5,2,0,0,0,214.75,2663,1,4,1,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
10,19,2,5,0,0,512.5,19715,5,14,0.857142857,12,alexa
5,12.5,2,0,0,0,232.4,3288,6,5,0.8,4,alexa
10,19,2,2,0,0,539.3076923,19794,5,13,0.692307692,9,alexa
1,1,1,0,0,0,181,426,0,1,1,1,phish
3,9,2,0,0,0,118,2708,3,6,0.333333333,2,alexa
10,5.5,4,0,0,0,1460.666667,28020,0,6,0.833333333,5,alexa
4,10,2,0,0,0,88.33333333,3290,3,6,0.666666667,4,alexa
0,0,1,0,0,0,0,0,1,0,0,0,phish
10,12,1,0,0,0,587.5,14971,4,8,0.875,7,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,9,2,1,0,0,183.125,4954,1,8,0.75,6,alexa
37,30,1,0,3,0,266.1428571,17993,9,21,0.904761905,19,alexa
23,19,1,6,0,0,59,1755,7,9,0.111111111,1,phish
4,4,1,0,0,0,650.6666667,6411,1,3,1,3,alexa
19,21,2,0,0,0,1832.909091,62443,15,11,0.454545455,5,alexa
5,10,2,1,0,0,500.4,11544,5,5,0.4,2,alexa
36,26.5,2,1,1,0,337.4375,12977,10,16,0.6875,11,alexa
12,43,1,0,4,0,527.516129,82844,6,31,0.548387097,17,alexa
1,0,2,0.5,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
4,10,1,0,1,0,325.8888889,8809,1,9,0.777777778,7,alexa
31.5,38,4,69,0,0.75,199.16,20452,15,25,0.68,17,phish
2,1,1,0,0,0,521,1782,0,1,1,1,alexa
0,9,1,11,0,0,53.875,1211,1,8,0.625,5,phish
3,5,1,2,1,0,1155.333333,8701,1,3,1,3,alexa
2,1,1,1,0,0,181,426,0,1,1,1,phish
6,22.5,2,0,0,0,208.6666667,13874,2,21,0.952380952,20,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,3,1,0,0,0,83,290,2,1,1,1,alexa
1,3,1,0,0,0,0,0,3,0,0,0,phish
22,34.66666667,3,0,0,0,685.6153846,62605,7,26,0.615384615,16,alexa
8,6.5,2,0,0,0,1174.2,14427,1,5,0.8,4,alexa
6,10,1,0,2,0,505.5,12564,3,6,0.833333333,5,alexa
8,1,1,0,0,0,181,426,0,1,1,1,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
2,4,1,1,0,0,189,653,2,1,1,1,alexa
3.5,4,2,0,0,0,279,3200,3,4,0.5,2,phish
22,35,2,2,1,0,370.7142857,23760,11,21,0.523809524,11,alexa
3,4,1,4,0,0,737.5,11855,0,4,0.75,3,alexa
12,5,1,1,0,0,789.3333333,7161,2,3,0.666666667,2,alexa
1,6,1,0,0,0,87,292,5,1,0,0,phish
3,8,1,1,0,0,285.8333333,4006,2,6,0.666666667,4,alexa
9,23,1,0,0,0,467,16214,10,12,0.75,9,alexa
6,10,1,0,0,0,109.375,3217,2,8,0.5,4,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
16,15,2,16,0,0,155.7777778,3549,5,9,0.555555556,5,alexa
3,4,1,0,0,0,260.5,1783,2,2,0.5,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
4,3,1,0,0,0,71,547,0,3,0.333333333,1,phish
18,9,2,1,0,0,586.4285714,26465,2,7,0.571428571,4,alexa
1,10,2,0,0,0,101.1666667,1965,4,6,0.5,3,phish
3,2,1,0,0,0,47,164,1,1,0,0,alexa
9,42,1,0,4,0,609.9666667,63122,2,30,0.766666667,23,alexa
1,10,1,0,0,0,121,777,5,3,0.666666667,2,phish
7,13,2,0,0,0,184,4311,4,8,0.75,6,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,4,1,0,0,0,192.3333333,1965,1,3,0.666666667,2,alexa
3,1.5,2,1,0,0,78.5,483,0,2,0.5,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,1,1,0,0,0,49,214,0,1,0,0,phish
5,10,1,2,0,0,896,2329,0,1,1,1,phish
23,41.5,2,6,4.5,0,574.8928571,50566,3,28,0.785714286,22,alexa
1,3,1,0,0,0,207,387,2,1,1,1,phish
1,1,1,0,0,0,0,0,1,0,0,0,alexa
18,16,1,2,1,0,1047.636364,47308,1,11,1,11,alexa
9,11,2,1,0,0,914.625,21062,3,8,1,8,alexa
15,4.5,2,1,2,0,658.3333333,8922,1,3,1,3,phish
6,9,1,1,0,0,1957.4,31491,0,5,1,5,alexa
17,26,1,0,0,0,140.1363636,12886,2,22,0.545454545,12,alexa
25.66666667,58.5,6,106,0,4,215.0227273,29980,15,44,0.454545455,20,alexa
5,7,2,0,0,0,213.4,3163,3,5,0.6,3,alexa
4,4.5,2,0,0,0,0,0,0,0,0,0,phish
17,19,1,0,0,0,528.2666667,36724,3,15,0.933333333,14,alexa
5,3,1,0,0,0,20,76,0,2,1,2,phish
78,39.5,2,43,0,0,344.6206897,28316,13,29,0.793103448,23,alexa
5,16,2,0,1,0,529.4,16813,6,10,0.7,7,alexa
5,4,2,0,0,0,372.6666667,3856,1,3,1,3,alexa
2,4,1,0,2,0,474.6666667,3321,0,3,1,3,alexa
1,1,1,1,0,0,15,167,0,1,0,0,phish
2,4,1,0,0,0,0,1,2,1,1,1,alexa
32,39,1,2,0,0,150.2083333,11140,15,24,0.791666667,19,alexa
9,1.5,2,0,0,0,590,3234,0,2,1,2,alexa
2,1,1,0,0,0,0,0,1,0,0,0,phish
16,31,1,0,0,0,100.2173913,7798,7,23,0.695652174,16,alexa
7,17,2,0,0,0,181.3636364,6402,6,11,0.272727273,3,alexa
18,12,2,17.5,0,1,396,12883,6,6,0.833333333,5,alexa
6,13,2,2,0,0,201,3738,7,6,0.5,3,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
15,15.16666667,6,1,0,0,1390.153846,59705,1,13,1,13,alexa
26,40,2,0,0,0,319.6363636,17097,17,22,0.363636364,8,alexa
5,0,2,0,0,0,0,0,0,0,0,0,phish
4,17,1,0,0,2,733.8571429,33936,8,7,0.714285714,5,alexa
3,6,1,0,0,0,172.5,2084,2,4,0.75,3,alexa
2,4,1,0,0,0,656,3558,0,4,1,4,alexa
12,19,1,0,1,0,1080.4,30885,4,10,1,10,alexa
20,39,1,0,2,0,367.84,28632,12,25,0.76,19,alexa
10,26,2,0,0,0,614.8571429,26118,11,14,0.714285714,10,alexa
11.5,13,2,0,0,0,99.14285714,2605,5,7,0.285714286,2,phish
3,1,2,0,0,0,0,0,1,0,0,0,alexa
3,12,1,0,0,0,198.5,3270,6,6,1,6,alexa
7,3,1,0,0,1,1145.333333,12902,0,3,1,3,alexa
16,20.5,2,0,0,0,110.9285714,5135,7,14,1,14,alexa
3,3,2,0,0,0,521,1782,2,1,1,1,alexa
11,17,2,0,0,0,1037.5,26901,8,8,0.625,5,phish
1,0,2,0,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
4,11,2,1,0,0,50.85714286,1293,3,7,0.285714286,2,alexa
40.5,63.5,2,2,1,0,238.0408163,33821,14,49,0.836734694,41,alexa
5,4,1,1,0,0,488,1724,2,1,1,1,phish
1,0,2,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,181,426,0,1,1,1,phish
1,0,1,0,0,0,896,2329,1,1,1,1,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
7,8,1,0,0,0,435,8914,3,5,0.8,4,alexa
4,11,1,0,0,0,140.7142857,2931,4,7,0.714285714,5,alexa
1,11,1,0,0,0,198.5,5728,4,6,0,0,alexa
10,2.5,2,1,2,0,882.5,7356,1,2,1,2,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
16,10,2,0,0,0,311.1428571,6751,3,7,0.857142857,6,alexa
3,8,2,0,1,0,291.4545455,9421,6,11,0.818181818,9,alexa
7,10,1,0,0,0,371.5,10564,0,10,0.9,9,alexa
10,4,2,1,0,0,474,3075,2,2,1,2,alexa
11,11,2,0,0,0,329.8333333,10730,4,6,0.833333333,5,alexa
0,0,1,3,0,0,0,0,0,0,0,0,phish
4,8,1,0,0,0,28.6,575,2,5,0.6,3,phish
4,15,2,0,0,0,24.85714286,749,8,7,0.428571429,3,alexa
0,1,1,1,0,0,0,0,0,0,0,0,phish
1,3,1,0,0,0,269.5,1878,1,2,0.5,1,alexa
7,2,2,0,3,0,0,0,2,0,0,0,phish
9,7,1,0,1,0,38,1077,0,4,0.75,3,phish
12,40,1,0,0,0,160.1785714,12607,12,28,0.785714286,22,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
32,12,1,2,0,0,853.3,22282,2,10,0.7,7,alexa
2,6,1,0,0,0,475.6666667,3325,3,3,0.666666667,2,alexa
14,13,1,1,0,0,6.5,144,6,4,0,0,phish
6.333333333,19.66666667,3,0,0,0,91,2762,12,10,0.3,3,alexa
5,7,1,0,2,0,345,5362,0,6,0.833333333,5,alexa
2,0,1,0,0,0,0,0,0,0,0,0,alexa
6,15,1,0,0,0,188.5,1991,9,6,1,6,alexa
4,8,1,0,0,0,255,2722,3,4,0.25,1,alexa
7,13,1,14,0,0,350.7142857,6842,6,7,1,7,alexa
8,9,1,2,0,1,252.6666667,4682,2,6,0.833333333,5,alexa
12,3,2,0,0,1,263,1803,1,2,0.5,1,alexa
69,7,2,0,0,0,206.6,2789,2,5,0.8,4,alexa
6,1,1,107,0,4,521,1782,0,1,1,1,alexa
0,2,1,0,0,0,17,66,1,1,0,0,alexa
7,12,1,0,0,0,172.3333333,4373,2,9,0.555555556,5,alexa
1,0,1,0,1,0,0,0,0,0,0,0,phish
3,13,2,2,0,0,153.4,3047,8,5,0.2,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
10,30,2,0,0,0,663.35,49040,10,20,0.9,18,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,4.5,2,0,0,0,1008.8,14816,0,5,0.8,4,alexa
7,29.5,2,1,0,0,392.1,27972,10,20,0.75,15,alexa
16,12,1,0,0,0,165,2007,8,4,1,4,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
6,4,2,25,0,0,547.25,5468,0,4,1,4,alexa
13,9,1,6,0,0,655.2222222,14386,0,9,1,9,alexa
1,1,1,0,0,0,357,528,0,1,1,1,alexa
9,6,2,0,0,0,0,0,0,0,0,0,phish
1,4,1,0,0,0,309.6666667,2765,1,3,1,3,phish
4,28.5,2,0,0,0,97.91666667,4917,17,12,0.25,3,alexa
28,34,3,61.33333333,0,0.666666667,206,20324,16,24,0.666666667,16,phish
15,3,4,358,121,0,822.6666667,8194,0,3,1,3,phish
6,14,2,0,0,0,98.4,4511,4,10,0.8,8,alexa
